target,period,period_start,period_end,event,n,raw_gap_h1,resid_gap_h1,resid_hit_h1,resid_abs_lift_h1,event_resid_mean_h1,nonevent_resid_mean_h1,raw_gap_h2,resid_gap_h2,resid_hit_h2,resid_abs_lift_h2,event_resid_mean_h2,nonevent_resid_mean_h2,raw_gap_h3,resid_gap_h3,resid_hit_h3,resid_abs_lift_h3,event_resid_mean_h3,nonevent_resid_mean_h3,period_residual_influence_score
2330.TW,2023-09-30,2023-07-03,2023-09-29,short_posts,14,-0.003979076267053839,-0.00299247179401369,0.42857142857142855,0.0024227232528518045,-0.0032331919910375266,-0.00024072019702383666,-0.012272236260994395,-0.010408027438822024,0.21428571428571427,0.00116314679509541,-0.011629803124327962,-0.0012217756855059383,-0.01181821715662615,-0.009983667084120082,0.07142857142857142,0.0002118660013227889,-0.013922171539833647,-0.003938504455713565,1.131753075302144
2308.TW,2019-12-31,2019-10-01,2019-12-31,has_market_brag,23,0.0069807442971907725,0.00591212757266728,0.6086956521739131,0.005755993073579553,0.004165119733731244,-0.001747007838936035,0.010456907332883588,0.00911248612078876,0.6086956521739131,0.0049859159522331505,0.006796965457169596,-0.0023155206636191654,0.009658260801730522,0.00840171673123303,0.6086956521739131,0.001879636096484654,0.007043907400204846,-0.0013578093310281847,1.1317129566719843
2303.TW,2020-03-31,2020-01-01,2020-03-31,has_iran,13,-0.005393150145294305,-0.007044400336553062,0.3076923076923077,0.00030259387091031466,-0.008828185405569167,-0.0017837850690161057,-0.009186581879193162,-0.011129858604238142,0.15384615384615385,-0.0027518442046060715,-0.015606438350005044,-0.004476579745766903,-0.006193115092237971,-0.007509159916582738,0.3076923076923077,-0.007921059838400454,-0.016501790112031345,-0.008992630195448607,1.1311375099801995
3711.TW,2017-03-31,2017-01-05,2017-03-31,has_positive,45,-0.004639229036099698,-0.003798373278152989,0.4888888888888889,-0.0032993763669151802,0.00018069064752290336,0.003979063925675892,-0.01257936541094035,-0.011644398009524683,0.4444444444444444,-0.004938725100448519,-0.0008064679019241541,0.01083793010760053,-0.017044346693244342,-0.016333475124629016,0.5333333333333333,-0.011514008442467341,-0.0012119007830107347,0.015121574341618281,1.1308279610417804
2308.TW,2020-09-30,2020-07-01,2020-09-30,has_tariff,6,-0.003556465303819062,-0.0021240885366247664,0.6666666666666666,-0.0022704009737675307,-0.0016301263145711098,0.0004939622220536567,-0.015760791475400153,-0.013473178420374907,0.5,-0.001767678900010082,-0.011207743069067523,0.0022654353513073848,-0.016852757652723666,-0.014405659215936555,0.3333333333333333,-0.008898864980239705,-0.011381220295247997,0.0030244389206885566,1.1306677516995387
0050.TW,2020-03-31,2020-01-01,2020-03-31,lots_of_excl,60,0.0013643233461880194,0.007929576104662297,0.5,-0.0016551552507745107,-0.0023360308849919237,-0.01026560698965422,0.014267093027043608,0.01932916304290605,0.43333333333333335,-0.01339685861745057,-0.005162253024818162,-0.024491416067724214,-0.0066144288492050495,0.0016543927236523093,0.31666666666666665,0.002547033794024541,-0.010648924148853335,-0.012303316872505644,1.1306636975828306
2382.TW,2025-12-31,2025-10-01,2025-12-31,volume_drop,21,0.006704595221565569,0.005807440626926416,0.47619047619047616,-0.0010721159293059623,0.0023192454298565706,-0.0034881951970698447,0.012110528779725668,0.011909992391278601,0.6190476190476191,0.0002105127075036732,0.00460855144915863,-0.007301440942119971,0.011470328655287746,0.011900319186589308,0.6190476190476191,0.0012570026363538794,0.002839358692445872,-0.009060960494143436,1.1299290077259405
2303.TW,2018-09-30,2018-07-02,2018-09-28,attack_heavy,13,0.004344815747375736,0.00540485284905628,0.5384615384615384,-0.0032125630241500256,0.0016984911941112712,-0.003706361654945009,0.009237631283053702,0.010382015894199705,0.5384615384615384,0.00016725136390433049,0.0029802839378335697,-0.0074017319563661355,0.012961493441137626,0.01505766054740408,0.46153846153846156,0.00203453242387739,0.004509427114924464,-0.010548233432479615,1.1296994845760553
2303.TW,2018-12-31,2018-10-01,2018-12-31,has_tariff,9,-0.005518752994153072,-0.008289819113912071,0.2222222222222222,0.005343753424188063,-0.01235667514040488,-0.0040668560264928095,-0.0005987059318421552,-0.0030774144076188854,0.2222222222222222,0.009033116603871853,-0.013910610855652162,-0.010833196448033277,-0.002818800866070859,-0.003764314914539487,0.2222222222222222,0.005092655646360633,-0.021205269797726647,-0.01744095488318716,1.1296806711504086
2377.TW,2017-12-31,2017-10-02,2017-12-29,has_china,11,0.0026805196002774056,0.0042500305120968095,0.6363636363636364,-0.00028490416457941335,0.005532741634494353,0.0012827111223975428,-0.010087599981640142,-0.007989852002088692,0.45454545454545453,0.004280075133775388,-0.0018941352206198441,0.006095716781468848,-0.018238512986414022,-0.0156963788480334,0.45454545454545453,0.0015840205187673262,-0.004572746907018455,0.011123631941014947,1.1295502818717977
2303.TW,2024-06-30,2024-04-01,2024-06-28,has_deal,7,0.006913088283301054,0.008232083612125192,1.0,-0.0015489246935307026,0.007508551482177631,-0.0007235321299475616,0.003975932068464226,0.005439838402796979,0.7142857142857143,0.00041925828620894244,0.004658968768445075,-0.0007808696343519032,0.006704122735029643,0.007120795274811807,0.5714285714285714,0.008802602562435697,0.006305407833463973,-0.0008153874413478344,1.12948743445677
2376.TW,2017-06-30,2017-04-03,2017-06-30,high_emotion,5,-8.179696802359965e-05,0.003630380988229904,0.6,0.00236863462226888,0.0020929838183154554,-0.0015373971699144484,0.006064015151579572,0.011529840594401262,0.6,0.011529932819720373,0.007608908996955347,-0.0039209315974459156,0.00039714496726860364,0.00662358553310501,0.6,0.003180189700721304,0.0013207582566523116,-0.005302827276452699,1.1286904509286624
2303.TW,2020-03-31,2020-01-01,2020-03-31,china_streak_3d,5,0.005961409431540584,0.007069380236820723,0.6,-0.007944532452173724,0.0033329166207385643,-0.003736463616082158,0.008758894951701445,0.01139640813766633,0.4,-0.010137775092905914,0.0038172098912313103,-0.007579198246435019,0.010550297826481748,0.01185497445426615,0.6,-0.01304296985732124,0.00044859116363436813,-0.011406383290631782,1.128609688984054
2376.TW,2025-06-30,2025-04-01,2025-06-30,short_posts,19,0.011452691242286855,0.01275589800140032,0.631578947368421,-0.0013580887875632615,0.0099615802163471,-0.0027943177850532214,0.0119658138456218,0.01362869335472065,0.5789473684210527,-0.0002409501877218556,0.011646092148811819,-0.0019826012059088304,-0.002509487946340971,-0.0008997966271392453,0.5789473684210527,0.005470564365864711,0.0019063616931260733,0.0028061583202653186,1.1271042230121344
3711.TW,2023-12-31,2023-10-02,2023-12-29,volume_drop,9,-0.00197113688666612,-0.006407229355166237,0.3333333333333333,0.003997158553890861,-0.004901267235599693,0.0015059621195665437,-0.003027607575387804,-0.008632104292720866,0.2222222222222222,0.0018780399846817543,-0.005135900410960129,0.003496203881760738,-0.000990557815273665,-0.006489364714574232,0.4444444444444444,0.007286597621669092,-0.002360851835110978,0.004128512879463254,1.1266790656826802
00632R.TW,2020-03-31,2020-01-01,2020-03-31,open_deal,12,-0.0030528515018999882,0.0014887179540573393,0.3333333333333333,0.005665975989885802,0.0006726478175982325,-0.0008160701364591069,0.00627908710748001,0.012516346627542764,0.4166666666666667,0.002007392607833447,0.009587103762276495,-0.002929242865266269,0.0011809010493680702,-0.003350214810571393,0.4166666666666667,0.016959775682025044,-0.0026383310314903818,0.0007118837790810108,1.1258223224205146
2317.TW,2017-06-30,2017-04-03,2017-06-30,has_attack,20,0.00040516629485433083,0.0006059738491503101,0.45,0.0027138089078740137,0.003806827636194598,0.003200853787044288,0.0062173157387229346,0.006443593074487453,0.55,0.009007402635066409,0.010795862450023187,0.004352269375535734,0.013532097169732625,0.013534697006209764,0.6,0.00883092565831346,0.017813594040186793,0.004278897033977031,1.1257896420597164
2308.TW,2020-03-31,2020-01-01,2020-03-31,has_action,13,-0.0026259175090989476,-0.0014532961927230135,0.38461538461538464,0.002624226960943577,-0.004896204640855572,-0.0034429084481325586,-0.011577922267497504,-0.0073593802917155515,0.38461538461538464,0.008433804270414135,-0.01386334407252739,-0.0065039637808118386,-0.011779714196649015,-0.010024066156478825,0.38461538461538464,0.010263338492839065,-0.020284550379061114,-0.01026048422258229,1.1250227721146273
0050.TW,2024-03-31,2024-01-01,2024-03-29,tariff_only,5,-0.0050056447816291035,-0.0021637022053249424,0.4,-0.0007106826628822021,-0.0006600405529238068,0.0015036616524011356,-0.013219362219663243,-0.01018079094805043,0.2,-0.0022404221549243673,-0.006084508213263939,0.004096282734786491,-0.017062695405735972,-0.01386106292847711,0.2,-0.0024243608108582525,-0.0069948566466754725,0.006866206281801637,1.1247694640873633
2377.TW,2023-06-30,2023-04-03,2023-06-30,posts_very_high,8,-0.005772632241476635,-0.007407774272111138,0.5,0.006031852186225163,-0.0038294713642124693,0.0035783029078986692,-0.0059492478178424825,-0.007857581326542545,0.5,0.0075060813494809905,-0.001316220372803394,0.0065413609537391506,-0.006448321333348522,-0.008355561019167682,0.5,0.005344246321025266,0.0011168786997894902,0.009472439718957172,1.1240391306462645
2317.TW,2020-03-31,2020-01-01,2020-03-31,volume_spike,5,0.00013518381405931788,-0.0032573449507226843,0.6,0.002333309738344504,-0.005735736657755208,-0.0024783917070325236,0.012554555419408859,0.007650051801269868,0.6,-0.005043317020500933,0.0007485713026446252,-0.006901480498625242,0.023629152697783855,0.018098311697123844,0.6,-0.0147601094330015,0.006007766141122832,-0.012090545556001012,1.1236630386352353
2308.TW,2020-12-31,2020-10-01,2020-12-31,pre_deal,6,-0.0038797833705580525,-0.0009812100391390593,0.5,0.00036157890136466996,0.0023195089642047573,0.0033007190033438167,-0.013963145461907026,-0.009862171618016795,0.3333333333333333,0.007620792476988533,-0.0019554149127767686,0.007906756705240027,-0.011044849070519197,-0.005459072604549363,0.6666666666666666,0.018975976987598862,0.006491890319964414,0.011950962924513777,1.1232911607577059
2308.TW,2017-06-30,2017-04-03,2017-06-30,has_night_post,10,0.0032668161245274583,0.003444983417748397,0.7,-0.0005544785923355059,0.0022830218059389914,-0.0011619616118094059,0.009165982725027229,0.009403174590915709,0.9,-0.0003531975689303017,0.006489506643515895,-0.002913667947399813,0.009472316854845514,0.010804087204129734,0.7,0.0026495183469384953,0.006634055874063639,-0.0041700313300660945,1.1232124322700867
2377.TW,2022-12-31,2022-10-03,2022-12-30,short_posts,15,0.00509981172799831,0.006353289926433268,0.7333333333333333,-0.005738240220767609,0.0060819740084378515,-0.00027131591799541634,0.008038762478783093,0.009907232200251926,0.6666666666666666,-0.0029076643738918696,0.009921785571590062,1.4553371338136556e-05,0.007205477731541475,0.009602547633455036,0.8,-0.005417740145840209,0.010511501452124058,0.0009089538186690227,1.1231615458937387
2376.TW,2019-12-31,2019-10-01,2019-12-31,brag_heavy,7,-0.0004186287778737635,-0.0022606290959983812,0.2857142857142857,0.0029636822099432195,-0.0034970211690570118,-0.0012363920730586308,-0.0022432444006952076,-0.004652932958295334,0.2857142857142857,0.006398843401913103,-0.007058083788975503,-0.0024051508306801683,-0.006943653165588396,-0.009606363654468944,0.14285714285714285,0.008019534535102105,-0.012796300343956814,-0.0031899366894878713,1.123064370062956
2377.TW,2019-09-30,2019-07-01,2019-09-30,has_russia,13,-0.0029549042907551703,-0.0033684460554425904,0.38461538461538464,-0.0006602062021449379,-0.002373012556275418,0.0009954334991671727,-0.006423510797011292,-0.006742243542338452,0.23076923076923078,-0.0021925793311137996,-0.005181097657626754,0.0015611458847116977,-0.01341596682720268,-0.014066990259463752,0.15384615384615385,0.002826011531851136,-0.011287451397654429,0.002779538861809324,1.1230031709915749
2454.TW,2024-06-30,2024-04-01,2024-06-28,high_emotion,18,0.0064779895735754805,0.005577661393730668,0.6111111111111112,0.0030093899865880312,0.005895170415941675,0.00031750902221100723,0.009040051837972081,0.007586880985918797,0.5555555555555556,0.011008360081455702,0.009608286847182075,0.0020214058612632777,-0.0009634968272840046,-0.0035794245832828915,0.6666666666666666,0.011396571334910392,0.0036960257357193612,0.007275450319002253,1.1222597563830894
2377.TW,2019-03-31,2019-01-01,2019-03-29,attack_heavy,9,-0.00036616902670339466,-0.001552566531748054,0.3333333333333333,0.00522728553259162,-0.0004628526467722751,0.001089713884975779,-0.005808444558699199,-0.007265416003213419,0.3333333333333333,0.00427870248914447,-0.003953248328241633,0.003312167674971786,-0.01043249032894016,-0.01210888362060074,0.3333333333333333,0.004586841303664376,-0.0062669286787975275,0.005841954941803213,1.1221352115386887
0050.TW,2019-03-31,2019-01-01,2019-03-29,has_russia,18,0.003854519180445787,0.006131164763278473,0.7777777777777778,-0.0002692222589573195,0.00418520120798637,-0.0019459635552921029,0.005855858032729477,0.008633453642425518,0.8888888888888888,-0.0019080461111403097,0.006639476801178289,-0.001993976841247229,0.0061711067770721835,0.008983785109182501,0.7222222222222222,0.00021289928438858116,0.007861496682962741,-0.0011222884262197608,1.1209024579906535
3711.TW,2024-03-31,2024-01-01,2024-03-29,has_china,16,-0.010273406482181037,-0.008162412271007325,0.4375,-0.0007247973734719575,-0.006288650527339668,0.0018737617436676561,-0.016864595118152532,-0.013959406777961644,0.375,-0.0029959519356933494,-0.00984102932553634,0.004118377452425304,-0.010723354838568133,-0.007406666082066179,0.625,0.00022734095524909112,-0.0026044081868381924,0.004802257895227986,1.1205706537292186
2377.TW,2019-12-31,2019-10-01,2019-12-31,has_tariff,9,0.006828915615340576,0.0061733686351943175,0.6666666666666666,-0.0017786647504877563,0.0040441765810162456,-0.0021291920541780724,0.006142014664064024,0.005041572976540993,0.7777777777777778,0.006455807402535332,0.002297680473291559,-0.0027438925032494347,0.009626265171122476,0.008303814587945053,0.7777777777777778,0.005868059038767484,0.0048081783943366195,-0.003495636193608434,1.119789572348407
2303.TW,2020-12-31,2020-10-01,2020-12-31,positive_heavy,40,0.011942238050467499,0.013266093044500531,0.675,0.0058160991805801705,0.011367451164752972,-0.0018986418797475593,0.008082614369775943,0.008537502421011717,0.525,0.003914896648772585,0.015864224315862915,0.007326721894851198,-0.00209752855314322,-0.0013014007007253262,0.575,0.003458471250248188,0.018973543600817256,0.020274944301542582,1.1187933775349779
2377.TW,2020-09-30,2020-07-01,2020-09-30,posts_very_high,26,0.003791109052854073,0.0025462773239393775,0.5384615384615384,0.00038316979474933496,0.004124731695691246,0.0015784543717518688,-0.006459481059433088,-0.007929916327737027,0.5,-0.007331955250540079,0.0004634526059790025,0.00839336893371603,-0.019180287839784118,-0.02113048576082375,0.46153846153846156,-0.00957160303383519,-0.00525949314698959,0.015870992613834158,1.1185415379635628
2303.TW,2024-06-30,2024-04-01,2024-06-28,pre_action,7,-0.005634066971170116,-0.007661178221418272,0.14285714285714285,-0.002227404796182787,-0.006673128307753461,0.0009880499136648113,-0.006015731634356078,-0.007391738530023817,0.14285714285714285,-0.00435596801959442,-0.006790746033148865,0.0006009924968749512,-0.005580842334204,-0.007198024990583538,0.5714285714285714,0.005646271336319217,-0.0064713856341195655,0.000726639356463972,1.118501757661068
2308.TW,2025-06-30,2025-04-01,2025-06-30,high_emotion,15,0.0006435520579878905,0.0016236515372948029,0.4666666666666667,-0.002340869166852052,0.0020529715308925263,0.00042931999359772347,-0.004547771089563833,-0.0027913907188702675,0.4,-0.004557444356857992,0.000729778525057882,0.0035211692439281496,-0.024959475368627762,-0.022365302433270402,0.3333333333333333,0.005870394846994774,-0.011913769140720405,0.010451533292549999,1.1182439576534933
2303.TW,2020-06-30,2020-04-01,2020-06-30,lots_of_excl,59,-0.004006950283068873,-0.005329138039504965,0.5084745762711864,0.002664257857639546,-0.0005247202427401617,0.0048044177967648035,-0.0050074580583440885,-0.007429125077068514,0.5423728813559322,0.008919534241719452,0.0007954512233246727,0.008224576300393187,-0.006897287961292736,-0.009227786563477718,0.5423728813559322,0.007202766629335278,0.002384052997908759,0.011611839561386476,1.1179945267631826
2330.TW,2020-06-30,2020-04-01,2020-06-30,has_positive,59,-0.015105163842061231,-0.007795697783217201,0.5084745762711864,-0.006001605731016517,-0.00019505065111152773,0.007600647132105673,-0.016251047500739593,-0.007125345820868553,0.559322033898305,0.0022402056058083084,0.0017065383078961125,0.008831884128764666,0.004132540158103249,0.012615866275233117,0.559322033898305,0.0047323374900618866,0.005678363716740462,-0.006937502558492656,1.1174223745532854
